ECG,RSP
-0.015717,6.5863
-0.011444,6.5854
-0.01297,6.5918
-0.010681,6.5915
-0.003967,6.5961
-0.00412,6.5961
-0.028381,6.5955
-0.067444,6.601
-0.001831,6.6022
0.288696,6.601
0.971527,6.6058
0.769653,6.6055
0.11734,6.6055
-0.326538,6.6055
-0.432434,6.6052
-0.310669,6.6055
-0.16571,6.6061
-0.101929,6.6055
-0.074768,6.6058
-0.055695,6.6058
-0.043335,6.6058
-0.032806,6.6055
-0.023193,6.6064
-0.009766,6.601
0.000763,6.6013
0.00824,6.601
0.01297,6.6006
0.020447,6.5958
0.030365,6.5961
0.037537,6.5958
0.045166,6.5918
0.059814,6.5863
0.079041,6.5863
0.097809,6.5811
0.119629,6.5768
0.137939,6.5714
0.149841,6.5671
0.152435,6.5616
0.1474,6.557
0.128632,6.5527
0.083923,6.543
0.015259,6.5372
-0.058289,6.5295
-0.121307,6.5225
-0.162354,6.5152
-0.1828,6.5076
-0.192566,6.4987
-0.185089,6.4932
-0.170135,6.4838
-0.156097,6.4746
-0.136871,6.4688
-0.118561,6.4594
-0.101929,6.4517
-0.091248,6.4444
-0.076904,6.4352
-0.065308,6.4307
-0.060425,6.4203
-0.047913,6.416
-0.040588,6.4062
-0.038147,6.4011
-0.033417,6.3965
-0.033112,6.387
-0.031128,6.3818
-0.028534,6.3763
-0.028687,6.3708
-0.028534,6.3666
-0.023499,6.3626
-0.023651,6.3565
-0.02121,6.3519
-0.021362,6.3474
-0.018768,6.3419
-0.016479,6.3376
-0.01358,6.3327
-0.009003,6.3284
-0.006866,6.3272
-0.006714,6.3232
-0.006714,6.3177
-0.003967,6.3181
-0.003967,6.3129
0.000916,6.3083
0.00351,6.3089
0.005493,6.3037
0.007477,6.3037
0.005798,6.2988
0.005798,6.2991
0.007477,6.2936
0.008087,6.2939
0.010681,6.2894
0.010681,6.2888
0.010681,6.2842
0.010529,6.2842
0.006409,6.2842
0.008545,6.2793
0.008087,6.279
0.008392,6.2744
0.008087,6.2738
0.010529,6.2744
0.013275,6.2692
0.020447,6.2692
0.034485,6.264
0.06485,6.2646
0.054779,6.2595
0.057373,6.2595
0.044556,6.2555
0.00061,6.2543
-0.018463,6.25
-0.013275,6.2497
-0.004883,6.2451
-0.01358,6.2402
-0.026245,6.2375
-0.028687,6.2354
-0.026093,6.2299
-0.021667,6.2247
-0.016327,6.2204
-0.011139,6.2164
-0.008698,6.2109
-0.031281,6.2054
-0.072479,6.2006
0.007172,6.1914
0.344543,6.1856
1.051788,6.1813
0.760651,6.1771
-0.006866,6.1688
-0.426178,6.1624
-0.426636,6.1563
-0.261841,6.1481
-0.141754,6.1426
-0.096436,6.1331
-0.070496,6.1285
-0.053101,6.1188
-0.041504,6.1084
-0.030975,6.1002
-0.02121,6.0934
-0.011292,6.0837
-0.004425,6.0742
0.003662,6.0645
0.013428,6.0538
0.020447,6.0446
0.028076,6.0352
0.037537,6.0208
0.051575,6.0107
0.068512,5.9961
0.083618,5.9811
0.103607,5.9622
0.128174,5.9479
0.147247,5.928
0.161133,5.9091
0.164337,5.8893
0.15976,5.8694
0.137787,5.8502
0.088043,5.8261
0.012665,5.8054
-0.071716,5.7819
-0.140991,5.7611
-0.186768,5.7376
-0.214081,5.7178
-0.218964,5.6943
-0.211334,5.6741
-0.195007,5.6506
-0.178528,5.6293
-0.160675,5.6104
-0.142059,5.5884
-0.123596,5.5673
-0.106201,5.5484
-0.091705,5.5276
-0.077362,5.5087
-0.06546,5.4932
-0.056,5.4739
-0.04776,5.4565
-0.041351,5.4395
-0.038147,5.4251
-0.033569,5.4102
-0.031128,5.3964
-0.031128,5.3815
-0.030975,5.3671
-0.028534,5.3571
-0.026398,5.3427
-0.025787,5.332
-0.023651,5.3229
-0.021057,5.3131
-0.018616,5.3036
-0.016479,5.293
-0.016022,5.2835
-0.009155,5.2786
-0.006714,5.2698
-0.003967,5.2637
-0.001678,5.2591
-0.001678,5.249
-0.001373,5.2444
0.001678,5.2399
0.008087,5.2347
0.010376,5.2353
0.010376,5.2301
0.008545,5.224
0.00824,5.22
0.010834,5.22
0.010529,5.2155
0.010986,5.2151
0.013428,5.2103
0.017548,5.2106
0.015564,5.2057
0.015564,5.206
0.008698,5.2054
0.010681,5.2008
0.013123,5.2014
0.013123,5.2005
0.010986,5.1959
0.010681,5.1956
0.010681,5.1959
0.011292,5.1956
0.012665,5.191
0.018463,5.191
0.032043,5.1907
0.059509,5.1907
0.054932,5.1871
0.05127,5.1865
0.056763,5.1859
0.010834,5.1862
-0.016174,5.1859
-0.019073,5.1862
-0.011139,5.1807
-0.018616,5.181
-0.026093,5.1813
-0.02594,5.1813
-0.02121,5.1764
-0.018768,5.1764
-0.013733,5.1761
-0.011597,5.1761
-0.009003,5.1709
-0.018768,5.1721
-0.079498,5.1712
-0.050507,5.1666
0.21637,5.1669
0.935516,5.1614
0.945892,5.1614
0.147095,5.1608
-0.380859,5.1566
-0.451508,5.1572
-0.301666,5.1523
-0.157928,5.1517
-0.106506,5.1468
-0.08194,5.1425
-0.065613,5.1416
-0.050507,5.1373
-0.037384,5.1376
-0.030975,5.1328
-0.02121,5.127
-0.009155,5.1224
0.000305,5.1233
0.007935,5.1184
0.016327,5.1132
0.027008,5.108
0.037231,5.0986
0.046997,5.0937
0.056152,5.0784
0.072021,5.0693
0.09079,5.0546
0.112457,5.0394
0.132599,5.0204
0.149078,5.0012
0.157013,4.9826
0.159149,4.9622
0.146942,4.9426
0.108032,4.9185
0.03952,4.8962
-0.038605,4.874
-0.107727,4.8505
-0.158386,4.8282
-0.189209,4.8065
-0.19989,4.7821
-0.197449,4.758
-0.187531,4.7379
-0.172729,4.7128
-0.158234,4.6936
-0.139008,4.6704
-0.123901,4.65
-0.109558,4.6307
-0.095062,4.6112
-0.087128,4.5941
-0.077667,4.577
-0.065308,4.5578
-0.055237,4.5422
-0.050659,4.5285
-0.046082,4.5132
-0.0383,4.5013
-0.037842,4.4894
-0.035858,4.4788
-0.030365,4.465
-0.026245,4.4553
-0.024109,4.4498
-0.026093,4.44
-0.026093,4.4351
-0.024261,4.4257
-0.016174,4.4205
-0.013885,4.4165
-0.011597,4.4156
-0.009003,4.4131
-0.00824,4.411
-0.006561,4.411
-0.001984,4.4156
-0.001678,4.4162
-0.001678,4.4208
0.000916,4.4254
-0.001678,4.4302
-0.001526,4.4357
-0.001831,4.44
-0.001373,4.4507
0.000763,4.4571
0.000916,4.4672
0.001068,4.4781
0.003357,4.4891
0.003357,4.4986
0.005798,4.5139
0.005646,4.5282
0.008087,4.5425
0.007935,4.5575
0.008392,4.5718
0.010681,4.5889
0.013123,4.6057
0.010376,4.6249
0.010529,4.6426
0.01297,4.6619
0.010681,4.6838
0.010529,4.7037
0.015869,4.7253
0.027466,4.7473
0.046844,4.7714
0.042572,4.7958
0.04715,4.8209
0.055084,4.8447
0.014038,4.8706
-0.015259,4.8975
-0.011139,4.9228
-0.005493,4.9512
-0.016174,4.9783
-0.023956,5.0064
-0.02121,5.0357
-0.021362,5.0635
-0.013733,5.0919
-0.011444,5.1187
-0.011139,5.1486
-0.011139,5.1776
-0.074158,5.209
-0.0737,5.2383
0.074768,5.2676
0.628052,5.2982
1.003418,5.3275
0.430603,5.3577
-0.125732,5.39
-0.427094,5.419
-0.400696,5.4492
-0.266724,5.4782
-0.144806,5.5084
-0.098114,5.538
-0.077515,5.5682
-0.053711,5.5957
-0.043335,5.625
-0.033264,5.6537
-0.023804,5.6824
-0.014038,5.7077
-0.006104,5.7358
-0.001526,5.7617
0.007935,5.7858
0.015106,5.8109
0.019073,5.8353
0.025177,5.8575
0.035095,5.878
0.048523,5.9018
0.061798,5.9225
0.080261,5.9424
0.095825,5.9613
0.112762,5.9805
0.127716,5.997
0.129852,6.0156
0.125732,6.0303
0.115814,6.0455
0.077515,6.0599
0.02182,6.0739
-0.043335,6.0889
-0.093536,6.1035
-0.136108,6.1145
-0.155945,6.1279
-0.15564,6.1389
-0.155792,6.1526
-0.145874,6.1621
-0.131989,6.1719
-0.119171,6.1826
-0.104675,6.1929
-0.092316,6.2018
-0.084991,6.2109
-0.077515,6.221
-0.067596,6.2299
-0.062866,6.2402
-0.056305,6.2485
-0.050507,6.2543
-0.043488,6.264
-0.0383,6.2701
-0.040894,6.279
-0.035858,6.2881
-0.032043,6.2946
-0.02594,6.3034
-0.023804,6.308
-0.019684,6.3126
-0.016327,6.3235
-0.013733,6.3284
-0.016632,6.3333
-0.011139,6.3428
-0.011292,6.3467
-0.00885,6.351
-0.003967,6.3611
-0.001678,6.3669
0.003204,6.3715
0.00061,6.3806
0.000763,6.3867
0.005646,6.3907
0.005951,6.3995
0.010223,6.4059
0.010834,6.4105
0.01297,6.4203
0.013275,6.4252
0.01297,6.4313
0.01297,6.4404
0.01297,6.4444
0.020599,6.4532
0.03006,6.4594
0.053558,6.4639
0.059204,6.4691
0.056915,6.4795
0.048065,6.4838
0.009155,6.489
-0.0177,6.4935
-0.006714,6.4975
0.000763,6.5067
-0.008698,6.5125
-0.016479,6.5173
-0.014801,6.5219
-0.009766,6.5237
-0.006714,6.5277
-0.003815,6.5323
-0.001831,6.5369
0.000916,6.5421
-0.027466,6.5427
-0.065308,6.5469
0.012512,6.5488
0.325317,6.5524
0.985565,6.5521
0.769501,6.5573
0.119476,6.5567
-0.330963,6.5628
-0.43808,6.5622
-0.31601,6.5616
-0.170135,6.5616
-0.102997,6.5622
-0.071259,6.5619
-0.053864,6.5622
-0.04364,6.5616
-0.031891,6.5625
-0.019989,6.5622
-0.011444,6.5628
-0.00473,6.5625
0.005493,6.5622
0.013123,6.557
0.016937,6.5585
0.020599,6.5524
0.026855,6.5521
0.039215,6.5488
0.052032,6.5433
0.070648,6.5378
0.09079,6.5332
0.115356,6.5277
0.134735,6.5182
0.147095,6.514
0.149994,6.5067
0.145569,6.4987
0.130157,6.4883
0.082092,6.481
0.015106,6.474
-0.056,6.4639
-0.122986,6.4548
-0.167236,6.4438
-0.190125,6.4319
-0.195007,6.4203
-0.189819,6.4102
-0.177307,6.4008
-0.158691,6.391
-0.142059,6.3818
-0.124512,6.3687
-0.10437,6.3568
-0.089722,6.3474
-0.077362,6.337
-0.07019,6.3278
-0.059662,6.3184
-0.05249,6.3077
-0.045776,6.2988
-0.040436,6.2891
-0.040894,6.279
-0.038147,6.2695
-0.033112,6.2592
-0.033417,6.2503
-0.030975,6.2408
-0.028381,6.2338
-0.023956,6.2259
-0.023804,6.2155
-0.021362,6.2061
-0.02121,6.2012
-0.014038,6.1908
-0.008698,6.1859
-0.00885,6.1758
-0.009003,6.1707
-0.009155,6.1627
-0.006256,6.1575
-0.003967,6.1472
-0.003815,6.1423
-0.001526,6.1325
-0.001526,6.1279
0.0,6.1176
0.000916,6.1136
0.000763,6.1047
0.003357,6.0986
0.003204,6.0922
0.005646,6.0846
0.010681,6.0782
0.010681,6.0696
0.012665,6.0632
0.010376,6.0544
0.010529,6.0489
0.013275,6.04
0.015564,6.0339
0.015717,6.0257
0.020447,6.0187
0.027771,6.0107
0.044556,6.0059
0.071564,5.9961
0.059357,5.9906
0.072784,5.9818
0.039062,5.976
-0.001526,5.9717
-0.018463,5.9625
-0.009003,5.9576
-0.011749,5.9521
-0.022736,5.946
-0.028229,5.9375
-0.023651,5.9329
-0.016327,5.9271
-0.012054,5.9232
-0.009003,5.9137
-0.006409,5.9076
-0.015411,5.9024
-0.07431,5.8987
-0.049744,5.8929
0.172577,5.885
0.796356,5.8789
1.044922,5.874
0.275269,5.8688
-0.328522,5.86
-0.464935,5.8539
-0.337372,5.8484
-0.179291,5.8401
-0.115051,5.8334
-0.087128,5.8249
-0.070801,5.8151
-0.055695,5.809
-0.04303,5.8011
-0.033264,5.791
-0.023804,5.7812
-0.012665,5.7721
-0.003967,5.7617
0.005646,5.7523
0.015259,5.7419
0.025024,5.7321
0.037384,5.719
0.04715,5.7071
0.060883,5.6921
0.076141,5.6754
0.095673,5.6592
0.117493,5.64
0.137787,5.6223
0.151978,5.6021
0.164642,5.5817
0.164948,5.5621
0.150452,5.5411
0.111237,5.5179
0.045166,5.495
-0.036774,5.4736
-0.111084,5.4498
-0.164795,5.4294
-0.196381,5.4056
-0.209656,5.3818
-0.209503,5.361
-0.197449,5.3369
-0.1828,5.3143
-0.166016,5.2936
-0.146484,5.274
-0.127411,5.2533
-0.109253,5.2313
-0.097046,5.2109
-0.083008,5.1941
-0.072479,5.1758
-0.063171,5.1572
-0.055237,5.1425
-0.049133,5.1239
-0.043335,5.1086
-0.038452,5.094
-0.033112,5.0793
-0.028381,5.0684
-0.023804,5.0543
-0.023804,5.0443
-0.023956,5.0305
-0.021057,5.0204
-0.021057,5.0113
-0.018463,5.0012
-0.018768,4.9927
-0.018921,4.9869
-0.017395,4.9771
-0.013733,4.9722
-0.010986,4.9637
-0.011444,4.9567
-0.00885,4.9518
-0.006409,4.9472
-0.003815,4.9481
-0.003967,4.9432
-0.003967,4.938
0.003357,4.938
0.003357,4.9329
0.003052,4.9335
0.003204,4.9326
0.005493,4.928
0.008392,4.9274
0.007935,4.9274
0.008087,4.9286
0.010529,4.9283
0.013123,4.928
0.010529,4.928
0.010529,4.928
0.010529,4.928
0.010681,4.9326
0.01297,4.9335
0.014954,4.9332
0.015411,4.9326
0.018005,4.938
0.017853,4.938
0.023041,4.9374
0.034332,4.9426
0.058441,4.9423
0.06424,4.9478
0.054016,4.9478
0.063629,4.9524
0.020752,4.953
-0.010681,4.9567
-0.016327,4.9573
-0.00885,4.9622
-0.01358,4.9622
-0.019073,4.967
-0.021362,4.967
-0.016479,4.9719
-0.014038,4.9728
-0.010986,4.9771
-0.007172,4.9771
-0.001678,4.9817
-0.008087,4.9817
-0.072021,4.9863
-0.073853,4.9869
0.12207,4.9915
0.745087,4.9915
1.088867,4.9963
0.336304,4.9966
-0.297546,4.9969
-0.469208,5.0015
-0.355377,5.0015
-0.193939,5.0058
-0.12207,5.007
-0.089569,5.0061
-0.070496,5.0058
-0.055389,5.011
-0.046234,5.0113
-0.030975,5.011
-0.018768,5.0113
-0.008545,5.0143
0.003204,5.0159
0.010986,5.0159
0.018158,5.0162
0.025787,5.0159
0.035095,5.0153
0.042419,5.015
0.056763,5.0116
0.073395,5.0107
0.092926,5.0064
0.110474,4.9963
0.129547,4.9863
0.144043,4.9771
0.152283,4.9622
0.157166,4.9469
0.145264,4.9283
0.11322,4.9084
0.054779,4.8889
-0.023499,4.8694
-0.096436,4.8468
-0.148163,4.8257
-0.181732,4.8016
-0.197449,4.7781
-0.19516,4.7559
-0.185852,4.7327
-0.170593,4.7086
-0.155334,4.6875
-0.138245,4.6649
-0.123596,4.6402
-0.104828,4.6207
-0.092621,4.5975
-0.085602,4.5767
-0.074768,4.5572
-0.065613,4.538
-0.057831,4.519
-0.04837,4.5035
-0.045624,4.4852
-0.041046,4.4711
-0.040741,4.4595
-0.035553,4.4446
-0.035858,4.4351
-0.030823,4.4254
-0.02594,4.4159
-0.025635,4.4107
-0.02594,4.4028
-0.026245,4.4006
-0.021057,4.3964
-0.013733,4.3961
-0.013733,4.3964
-0.012207,4.3961
-0.00885,4.3967
-0.006714,4.4012
-0.001526,4.4061
-0.003815,4.411
-0.001678,4.4168
0.003204,4.4254
0.003052,4.436
0.003357,4.4452
0.005646,4.4583
0.010681,4.4693
0.008087,4.4846
0.005646,4.4989
0.005341,4.5169
0.010376,4.5325
0.010529,4.5526
0.010529,4.5712
0.010681,4.5917
0.011597,4.614
0.008087,4.6353
0.010223,4.6594
0.015259,4.6838
0.011444,4.7083
0.007935,4.7336
0.00824,4.7614
0.010529,4.787
0.010529,4.8163
0.019989,4.8438
0.037994,4.8706
0.050354,4.8996
0.042267,4.9295
0.054169,4.9582
0.01358,4.9899
-0.015717,5.0204
-0.019684,5.05
-0.001678,5.0797
-0.011292,5.1126
-0.018768,5.1431
-0.018768,5.174
-0.018616,5.2054
-0.016327,5.2377
-0.00946,5.2689
-0.003662,5.2985
-0.001526,5.3314
-0.0177,5.3616
-0.076904,5.394
-0.070343,5.4248
0.105591,5.455
0.710907,5.4849
0.955963,5.5161
0.360718,5.5457
-0.181427,5.5719
-0.442963,5.6009
-0.388947,5.6302
-0.223541,5.658
-0.121765,5.683
-0.089264,5.7083
-0.068359,5.7355
-0.052643,5.7617
-0.04303,5.7855
-0.035858,5.8109
-0.019073,5.8344
-0.008698,5.8594
0.001373,5.8792
0.008087,5.9033
0.015411,5.9238
0.022736,5.943
0.027771,5.9625
0.030365,5.9821
0.037689,6.0013
0.056,6.0162
0.073242,6.0345
0.088806,6.0498
0.106049,6.0638
0.125427,6.0794
0.127869,6.0916
0.132599,6.1035
0.125275,6.1145
0.101471,6.1273
0.056915,6.1371
-0.009155,6.1475
-0.06958,6.1569
-0.113678,6.1664
-0.143738,6.1755
-0.160522,6.1807
-0.158234,6.1908
-0.150452,6.1954
-0.136719,6.2057
-0.122223,6.2103
-0.108795,6.2201
-0.094147,6.2253
-0.083008,6.2311
-0.072784,6.2347
-0.067596,6.2448
-0.059967,6.2497
-0.055389,6.2549
-0.050659,6.2604
-0.045471,6.265
-0.036469,6.2692
-0.033264,6.2747
-0.030365,6.2842
-0.026245,6.2885
-0.026093,6.2936
-0.023499,6.2988
-0.019226,6.3037
-0.016479,6.3086
-0.011597,6.3135
-0.014038,6.3214
-0.013885,6.3278
-0.011444,6.3321
-0.006561,6.3379
-0.003357,6.3422
0.001373,6.3474
0.003204,6.3519
0.003357,6.3568
0.005493,6.3623
0.006256,6.3696
0.005951,6.377
0.005646,6.3818
0.00824,6.3864
0.01236,6.3913
0.01297,6.3968
0.010529,6.4014
0.00824,6.4059
0.013428,6.4108
0.028076,6.4154
0.049744,6.4206
0.052032,6.424
0.051422,6.4252
0.056763,6.4307
0.01297,6.4346
-0.011597,6.4404
-0.009003,6.445
0.003204,6.445
-0.00412,6.4502
-0.011444,6.4545
-0.011139,6.4545
-0.00885,6.4587
-0.006714,6.4594
-0.00412,6.4639
-0.001678,6.4639
0.000916,6.4682
-0.018616,6.4685
-0.069733,6.4691
-0.009308,6.4743
0.253601,6.474
0.925903,6.4746
0.842133,6.474
0.170441,6.4795
-0.310669,6.4786
-0.446625,6.4789
-0.328522,6.4789
-0.172882,6.4783
-0.101929,6.4795
-0.075378,6.4792
-0.055847,6.4792
-0.040741,6.4798
-0.030823,6.4786
-0.018921,6.4789
-0.012054,6.4734
-0.002441,6.4743
0.003662,6.4746
0.008392,6.4737
0.015564,6.4691
0.023041,6.47
0.035248,6.4691
0.042114,6.4639
0.054474,6.4603
0.073547,6.4597
0.093842,6.4548
0.114899,6.4496
0.134583,6.4459
0.144806,6.4359
0.147552,6.4294
0.147247,6.4255
0.128632,6.42
0.085907,6.4105
0.020447,6.4053
-0.058289,6.3968
-0.116425,6.3885
-0.16037,6.3812
-0.1828,6.3718
-0.189972,6.3657
-0.182953,6.3571
-0.172577,6.3474
-0.15625,6.3428
-0.140533,6.333
-0.124207,6.3239
-0.106964,6.3184
-0.091553,6.308
-0.075684,6.3037
-0.06546,6.2946
-0.058136,6.2891
-0.052948,6.279
-0.045776,6.2744
-0.045166,6.2692
-0.037994,6.2595
-0.035553,6.2549
-0.035858,6.2497
-0.0354,6.2451
-0.033417,6.2396
-0.031128,6.2354
-0.029449,6.2299
-0.028839,6.2259
-0.028534,6.2201
-0.025635,6.2149
-0.021362,6.2106
-0.018463,6.2109
-0.013733,6.2061
-0.010986,6.2015
-0.009155,6.2012
-0.006561,6.196
-0.003967,6.1957
-0.001526,6.1917
-0.001526,6.1914
0.000763,6.1865
0.003357,6.1868
0.007629,6.1859
0.005951,6.1816
0.009918,6.1816
0.010681,6.1816
0.013275,6.1771
0.013123,6.1761
0.013123,6.1768
0.013275,6.1761
0.01297,6.1768
0.015564,6.171
0.015564,6.1719
0.015411,6.1716
0.020447,6.1719
0.025024,6.171
0.034637,6.1719
0.061951,6.1722
0.064545,6.1664
0.059052,6.1664
0.059204,6.167
0.013428,6.1664
-0.013275,6.167
-0.016174,6.1667
-0.008698,6.1621
-0.016327,6.1621
-0.023804,6.1621
-0.026398,6.1575
-0.021667,6.1572
-0.016327,6.1569
-0.014191,6.1517
-0.011444,6.1514
-0.009155,6.1526
-0.023651,6.1475
-0.069885,6.1484
0.065308,6.142
0.518188,6.1429
1.106567,6.138
0.534515,6.1377
-0.154572,6.1334
-0.455627,6.1331
-0.410004,6.1279
-0.243683,6.1255
-0.134277,6.1227
-0.09491,6.1176
-0.082092,6.1176
-0.059662,6.113
-0.045166,6.1093
-0.031128,6.1087
-0.020599,6.1026
-0.009613,6.1035
0.00061,6.0989
0.00824,6.0938
0.015564,6.0925
0.022888,6.0889
0.031891,6.0846
0.041809,6.0791
0.051727,6.0712
0.066681,6.0648
0.085754,6.0541
0.10849,6.0461
0.132599,6.0355
0.151825,6.0257
0.162048,6.015
0.164185,6.0016
0.159149,5.9906
0.137329,5.9756
0.088196,5.9622
0.01236,5.9473
-0.065613,5.9329
-0.133209,5.918
-0.175018,5.903
-0.198212,5.8853
-0.20462,5.8691
-0.204163,5.8545
-0.190125,5.8401
-0.177612,5.8252
-0.16098,5.8102
-0.144196,5.7925
-0.12619,5.7764
-0.107117,5.7629
-0.097504,5.748
-0.084686,5.733
-0.070648,5.7184
-0.062714,5.705
-0.057831,5.694
-0.053101,5.6787
-0.043335,5.6662
-0.03891,5.6543
-0.040741,5.6442
-0.038147,5.6308
-0.035706,5.6201
-0.034027,5.6104
-0.030975,5.6009
-0.028534,5.5914
-0.026093,5.5814
-0.023651,5.5716
-0.021515,5.5664
-0.018921,5.5566
-0.016174,5.5478
-0.011292,5.5423
-0.010376,5.5374
-0.006561,5.5273
-0.003967,5.5219
-0.001678,5.5179
0.002594,5.5121
0.003357,5.5038
0.005798,5.4984
0.005798,5.4926
0.005798,5.4886
0.007935,5.4837
0.008545,5.4837
0.010681,5.4785
0.010529,5.4739
0.00885,5.4691
0.010376,5.4642
0.010834,5.4602
0.010834,5.4596
0.010376,5.4544
0.010681,5.4498
0.010681,5.4446
0.01297,5.4398
0.013123,5.4346
0.013275,5.43
0.012817,5.4251
0.015411,5.4199
0.023346,5.4108
0.054626,5.4059
0.062103,5.4004
0.056305,5.3952
0.062103,5.386
0.023193,5.3815
-0.00824,5.3763
-0.015411,5.3659
-0.006561,5.3616
-0.015717,5.3564
-0.02594,5.3473
-0.023956,5.3418
-0.021057,5.3372
-0.016174,5.3275
-0.013733,5.3229
-0.00946,5.3137
-0.006561,5.3082
-0.013123,5.303
-0.071869,5.2933
-0.057373,5.2881
0.160065,5.2841
0.796967,5.274
1.056671,5.2692
0.28183,5.2637
-0.326385,5.2591
-0.464172,5.2539
-0.337067,5.2454
-0.180054,5.2399
-0.116577,5.2347
-0.087585,5.2298
-0.067902,5.2252
-0.050812,5.2194
-0.041046,5.2112
-0.031128,5.2054
-0.02182,5.2005
-0.011444,5.1962
-0.003357,5.1913
0.005798,5.1862
0.012817,5.181
0.022736,5.1767
0.032043,5.1703
0.045319,5.1617
0.054321,5.1523
0.068665,5.1425
0.096283,5.1318
0.117798,5.1178
0.133057,5.1038
0.147552,5.0888
0.154572,5.0745
0.154572,5.0595
0.13504,5.0403
0.090942,5.0226
0.024414,5.0058
-0.052643,4.9866
-0.11673,4.968
-0.163422,4.9493
-0.190277,4.9329
-0.202484,4.9133
-0.197144,4.8941
-0.184326,4.8746
-0.171051,4.8593
-0.155792,4.8398
-0.138092,4.8224
-0.118866,4.8065
-0.106812,4.7916
-0.094147,4.7733
-0.079803,4.758
-0.070343,4.7433
-0.058289,4.7299
-0.052643,4.7183
-0.04837,4.7037
-0.043335,4.6936
-0.035706,4.6841
-0.035858,4.6716
-0.033417,4.6619
-0.03067,4.6545
-0.030518,4.6451
-0.030365,4.6353
-0.026245,4.6307
-0.026093,4.6213
-0.025787,4.6155
-0.024109,4.6112
-0.018768,4.606
-0.016785,4.6021
-0.013885,4.5972
-0.01358,4.5966
-0.011444,4.5914
-0.011597,4.5914
-0.009155,4.5877
-0.003662,4.5862
0.001068,4.5868
0.003357,4.5862
0.003204,4.5868
0.005798,4.5865
0.008392,4.5871
0.008087,4.5868
0.008087,4.5908
0.010529,4.5905
0.010529,4.592
0.012817,4.5914
0.01297,4.5959
0.012817,4.5963
0.015259,4.6011
0.015564,4.6011
0.015564,4.6057
0.015106,4.6063
0.018158,4.6109
0.018005,4.6112
0.018005,4.6161
0.020294,4.6158
0.029907,4.6207
0.044556,4.624
0.06897,4.6255
0.056305,4.6298
0.066223,4.6304
0.039825,4.6356
-0.000916,4.6359
-0.016174,4.6405
-0.011444,4.6448
-0.009003,4.6451
-0.015869,4.6494
-0.023499,4.6503
-0.021362,4.6552
-0.016327,4.6548
-0.013733,4.6597
-0.013123,4.66
-0.011292,4.6649
-0.011139,4.6646
-0.044098,4.6698
-0.087128,4.6695
-0.010986,4.6747
0.383453,4.6747
1.100159,4.6799
0.677948,4.6793
-0.058289,4.6844
-0.439606,4.6838
-0.424957,4.6887
-0.257263,4.689
-0.140533,4.6893
-0.097351,4.6939
-0.074158,4.6942
-0.057831,4.6976
-0.043488,4.6997
-0.030975,4.6988
-0.023499,4.6991
-0.016174,4.704
-0.00412,4.7043
0.003357,4.704
0.010681,4.7034
0.017853,4.7086
0.027771,4.7086
0.037689,4.7092
0.046387,4.7086
0.057373,4.7089
0.078278,4.7037
0.095825,4.7043
0.117493,4.7003
0.139771,4.6985
0.152283,4.6936
0.159912,4.689
0.157318,4.6851
0.13504,4.6793
0.087891,4.6744
0.01709,4.6698
-0.06012,4.6643
-0.126801,4.6552
-0.169983,4.6503
-0.190125,4.642
-0.197296,4.6353
-0.194397,4.6274
-0.180511,4.621
-0.163574,4.6121
-0.148163,4.606
-0.131073,4.5987
-0.114594,4.592
-0.097656,4.5871
-0.082855,4.5779
-0.06897,4.5718
-0.062561,4.5676
-0.052643,4.5624
-0.045471,4.5575
-0.040588,4.5566
-0.035706,4.5526
-0.033569,4.548
-0.030518,4.5471
-0.027771,4.5468
-0.028687,4.5425
-0.028534,4.5425
-0.025787,4.5425
-0.023499,4.5422
-0.023804,4.5435
-0.02121,4.5419
-0.018616,4.5425
-0.016174,4.5432
-0.013885,4.5474
-0.00885,4.5477
-0.009155,4.5526
-0.006866,4.5526
-0.003967,4.5572
-0.001678,4.5618
0.001068,4.5624
0.005798,4.567
0.005951,4.5718
0.005798,4.5776
0.010376,4.5871
0.00885,4.5917
0.005798,4.5963
0.010071,4.606
0.010529,4.6109
0.007935,4.6213
0.01358,4.6283
0.010681,4.6353
0.007935,4.6457
0.007935,4.6542
0.008392,4.6652
0.011749,4.6793
0.010681,4.689
0.00885,4.7021
0.010681,4.7134
0.012817,4.7275
0.013123,4.7415
0.018005,4.7528
0.031128,4.7678
0.05188,4.7821
0.044403,4.7968
0.050201,4.8135
0.044098,4.8303
0.005798,4.8462
-0.01358,4.8648
-0.003967,4.8798
-0.005798,4.8984
-0.016174,4.9182
-0.021362,4.9387
-0.016479,4.9576
-0.013885,4.9774
-0.013275,5.0009
-0.009155,5.0208
-0.00412,5.0427
-0.004883,5.0647
-0.049286,5.0882
-0.082092,5.1123
0.007629,5.1328
0.408783,5.1575
1.040955,5.1819
0.621338,5.206
0.014343,5.2304
-0.378876,5.2573
-0.438232,5.2823
-0.298462,5.3076
-0.16449,5.332
-0.112152,5.3571
-0.083923,5.3839
-0.058441,5.4099
-0.045776,5.4352
-0.040741,5.462
-0.030365,5.488
-0.018616,5.5136
-0.008392,5.5408
0.003052,5.5661
0.010834,5.5902
0.015717,5.6155
0.018158,5.639
0.030212,5.6622
0.037689,5.6845
0.042114,5.708
0.05722,5.7272
0.074158,5.7474
0.089569,5.769
0.108795,5.7864
0.122528,5.806
0.127563,5.8252
